FRUST,4,TARES 10101,SPOUT 10012,ABACA 00000,FRUST 22222,,,,,,,,,
FUBAR,4,TARES 01100,LIANA 00100,BOURD 10110,FUBAR 22222,,,,,,,,,
FUCUS,4,TARES 00002,LOUND 00100,HUMIC 01001,FUCUS 22222,,,,,,,,,
FUELS,4,TARES 00012,NEELD 00220,COUGH 00100,FUELS 22222,,,,,,,,,
FUERO,4,TARES 00110,DEICE 01000,FONLY 21000,FUERO 22222,,,,,,,,,
FUGIE,4,TARES 00010,LEONE 00002,GUIMP 12100,FUGIE 22222,,,,,,,,,
FUGIO,4,TARES 00000,COLIN 01020,BOOMY 01000,FUGIO 22222,,,,,,,,,
FUGUE,4,TARES 00010,LEONE 00002,GUIMP 11000,FUGUE 22222,,,,,,,,,
FUMED,4,TARES 00020,LOUND 00102,BUMPY 02200,FUMED 22222,,,,,,,,,
FUMES,4,TARES 00022,DOLCI 00000,BUMPH 02200,FUMES 22222,,,,,,,,,
FUMET,4,TARES 10020,LOUND 00100,ACMIC 00200,FUMET 22222,,,,,,,,,
FUNDI,4,TARES 00000,COLIN 00011,DUNNY 12200,FUNDI 22222,,,,,,,,,
FUNDS,4,TARES 00002,LOUND 00111,DEBUG 10010,FUNDS 22222,,,,,,,,,
FURAN,4,TARES 01200,ABOMA 10000,DUPLY 02000,FURAN 22222,,,,,,,,,
FURCA,4,TARES 01200,ABOMA 00002,CAJUN 11010,FURCA 22222,,,,,,,,,
FURLS,4,TARES 00202,BOINK 00000,FELCH 20100,FURLS 22222,,,,,,,,,
FURZE,4,TARES 00210,DEICE 00002,FANGO 20000,FURZE 22222,,,,,,,,,
FURZY,4,TARES 00200,COLIN 00000,DAMPY 00002,FURZY 22222,,,,,,,,,
FUSEE,4,TARES 00011,SEINE 11002,BLEEP 00120,FUSEE 22222,,,,,,,,,
FUSEL,4,TARES 00021,SOILS 10010,AAHED 00020,FUSEL 22222,,,,,,,,,
FUSES,4,TARES 00021,SOILS 10002,BUMFS 02011,FUSES 22222,,,,,,,,,
FUSIL,4,TARES 00001,SOILS 10110,ABAFT 00010,FUSIL 22222,,,,,,,,,
FUTON,4,TARES 10000,COUNT 01111,CAMPO 00001,FUTON 22222,,,,,,,,,
FUZIL,4,TARES 00000,COLIN 00120,DEFOG 00100,FUZIL 22222,,,,,,,,,
FYCES,4,TARES 00022,DOLCI 00010,BUCKO 00200,FYCES 22222,,,,,,,,,
FYRDS,4,TARES 00202,BOINK 00000,FELCH 20000,FYRDS 22222,,,,,,,,,
FYTTE,4,TARES 10010,LEONE 00002,KITTY 00221,FYTTE 22222,,,,,,,,,
GABLE,4,TARES 02010,CHILD 00020,BEGEM 11100,GABLE 22222,,,,,,,,,
GADES,4,TARES 02022,LYMPH 00000,DWANG 10101,GADES 22222,,,,,,,,,
GADGE,4,TARES 02010,CHILD 00001,BOGGY 00120,GADGE 22222,,,,,,,,,
GADID,4,TARES 02000,MINCY 01000,HALID 02021,GADID 22222,,,,,,,,,
GADJE,4,TARES 02010,CHILD 00001,BOGGY 00100,GADJE 22222,,,,,,,,,
GADSO,4,TARES 02001,SYLIS 10000,BACCO 02002,GADSO 22222,,,,,,,,,
GAFFE,4,TARES 02010,CHILD 00000,MUNGE 00012,GAFFE 22222,,,,,,,,,
GAGER,4,TARES 02120,GLYPH 10000,CAGER 02122,GAGER 22222,,,,,,,,,
GAIDS,4,TARES 02002,CLINK 00200,DEGUM 10100,GAIDS 22222,,,,,,,,,
GAILY,4,TARES 02000,MINCY 01002,AHOLD 10020,GAILY 22222,,,,,,,,,
GAITA,4,TARES 11000,LIANA 01102,AARGH 12010,GAITA 22222,,,,,,,,,
GAITS,4,TARES 12002,DHUTI 00021,ABLOW 10000,GAITS 22222,,,,,,,,,
GALAH,4,TARES 01000,LIANA 10101,GHYLL 21010,GALAH 22222,,,,,,,,,
GALAS,4,TARES 01002,ALMAH 11020,BANGS 01012,GALAS 22222,,,,,,,,,
GALAX,4,TARES 01000,LIANA 10101,GHYLL 20010,GALAX 22222,,,,,,,,,
GALEA,4,TARES 01020,ALAND 11100,AARGH 12010,GALEA 22222,,,,,,,,,
GALED,4,TARES 02020,LOWND 10002,BAGHS 02100,GALED 22222,,,,,,,,,
GALES,4,TARES 02022,LYMPH 10000,BADGE 02011,GALES 22222,,,,,,,,,
GALVO,4,TARES 02000,MINCY 00000,BELOW 00210,GALVO 22222,,,,,,,,,
GAMAS,4,TARES 01002,ALMAH 10220,ABACK 10100,GAMAS 22222,,,,,,,,,
GAMAY,4,TARES 01000,LIANA 00101,DUMPY 00202,GAMAY 22222,,,,,,,,,
GAMBA,4,TARES 01000,LIANA 00102,BUMPH 10200,GAMBA 22222,,,,,,,,,
GAMBO,4,TARES 02000,MINCY 10000,ALMUG 10201,GAMBO 22222,,,,,,,,,
GAMER,4,TARES 02120,GLYPH 20000,ABAMP 10010,GAMER 22222,,,,,,,,,
GAMES,4,TARES 02022,LYMPH 00200,DWANG 00101,GAMES 22222,,,,,,,,,
GAMEY,4,TARES 02020,LOWND 00000,COMFY 00202,GAMEY 22222,,,,,,,,,
GAMIC,4,TARES 02000,MINCY 11010,AALII 02020,GAMIC 22222,,,,,,,,,
GAMMY,4,TARES 02000,MINCY 10002,GULPH 20000,GAMMY 22222,,,,,,,,,
GAMPS,4,TARES 02002,CLINK 00000,DOUGH 00010,GAMPS 22222,,,,,,,,,
GANCH,4,TARES 02000,MINCY 00220,AARGH 02012,GANCH 22222,,,,,,,,,
GANGS,4,TARES 02002,CLINK 00010,FUDGY 00010,GANGS 22222,,,,,,,,,
GANJA,4,TARES 01000,LIANA 00112,GUNNY 20200,GANJA 22222,,,,,,,,,
GANOF,4,TARES 02000,MINCY 00200,BEBOP 00020,GANOF 22222,,,,,,,,,
GAPES,4,TARES 02022,LYMPH 00010,GIPON 20200,GAPES 22222,,,,,,,,,
GAPPY,4,TARES 02000,MINCY 00002,BLUDE 00000,GAPPY 22222,,,,,,,,,
GARBS,4,TARES 02202,BLIND 10000,GAWCY 22000,GARBS 22222,,,,,,,,,
GARDA,4,TARES 01200,ABOMA 10002,DINKY 10000,GARDA 22222,,,,,,,,,
GARIS,4,TARES 02202,BLIND 00100,AGAPE 11000,GARIS 22222,,,,,,,,,
GARNI,4,TARES 02200,COMBI 00002,ADAPT 10000,GARNI 22222,,,,,,,,,
GARUM,4,TARES 02200,COMBI 00100,ADULT 10100,GARUM 22222,,,,,,,,,
GASPY,4,TARES 02001,SYLIS 11000,WASPY 02222,GASPY 22222,,,,,,,,,
GASSY,4,TARES 02001,SYLIS 11001,BEGEM 00100,GASSY 22222,,,,,,,,,
GATCH,4,TARES 12000,NITTY 00200,GULCH 20022,GATCH 22222,,,,,,,,,
GATES,4,TARES 12022,CHYND 00000,BEFOG 01001,GATES 22222,,,,,,,,,
GAUCH,4,TARES 02000,MINCY 00020,AGAVE 11000,GAUCH 22222,,,,,,,,,
GAUCY,4,TARES 02000,MINCY 00022,ABLOW 10000,GAUCY 22222,,,,,,,,,
GAUDS,4,TARES 02002,CLINK 00000,DOUGH 10210,GAUDS 22222,,,,,,,,,
GAUDY,4,TARES 02000,MINCY 00002,BLUDE 00220,GAUDY 22222,,,,,,,,,
GAUJE,4,TARES 02010,CHILD 00000,MUNGE 01012,GAUJE 22222,,,,,,,,,
GAULT,4,TARES 12000,NITTY 00100,GOUCH 20200,GAULT 22222,,,,,,,,,
GAUMY,4,TARES 02000,MINCY 10002,GULPH 21000,GAUMY 22222,,,,,,,,,
GAUNT,4,TARES 12000,NITTY 10100,DIGHT 00102,GAUNT 22222,,,,,,,,,
GAUSS,4,TARES 02001,SYLIS 10002,WHUMP 00200,GAUSS 22222,,,,,,,,,
GAUZY,4,TARES 02000,MINCY 00002,BLUDE 00200,GAUZY 22222,,,,,,,,,
GAVOT,4,TARES 12000,NITTY 00100,GOUCH 21000,GAVOT 22222,,,,,,,,,
GAWCY,4,TARES 02000,MINCY 00022,ABLOW 10001,GAWCY 22222,,,,,,,,,
GAWDS,4,TARES 02002,CLINK 00000,DOUGH 10010,GAWDS 22222,,,,,,,,,
GAWSY,4,TARES 02001,SYLIS 11000,WASPY 12102,GAWSY 22222,,,,,,,,,
GAYAL,4,TARES 01000,LIANA 10101,GHYLL 20202,GAYAL 22222,,,,,,,,,
GAYLY,4,TARES 02000,MINCY 00001,PLOUK 01000,GAYLY 22222,,,,,,,,,
GAZAL,4,TARES 01000,LIANA 10101,GHYLL 20002,GAZAL 22222,,,,,,,,,
GAZER,4,TARES 02120,GLYPH 20000,ABAMP 10000,GAZER 22222,,,,,,,,,
GEANS,4,TARES 01012,LEMAN 02011,PODGY 00010,GEANS 22222,,,,,,,,,
GECKO,4,TARES 00010,LEONE 02100,DUMKY 00020,GECKO 22222,,,,,,,,,
GEEST,4,TARES 10011,SEINE 11000,OUGHT 00102,GEEST 22222,,,,,,,,,
GEIST,4,TARES 10011,SEINE 12200,DEFOG 02001,GEIST 22222,,,,,,,,,
GELEE,4,TARES 00010,LEONE 11002,BLIMP 01000,GELEE 22222,,,,,,,,,
GEMMY,4,TARES 00010,LEONE 02000,MIDGY 10012,GEMMY 22222,,,,,,,,,
GEMOT,4,TARES 10010,LEONE 02100,DEMPT 02202,GEMOT 22222,,,,,,,,,
GENAL,4,TARES 01010,ALAND 11010,GAMPS 21000,GENAL 22222,,,,,,,,,
GENES,4,TARES 00012,NEELD 11000,BOING 00011,GENES 22222,,,,,,,,,
GENET,4,TARES 10010,LEONE 01010,BIGHT 00102,GENET 22222,,,,,,,,,
GENIP,4,TARES 00010,LEONE 02010,PUDIC 10020,GENIP 22222,,,,,,,,,
GENOM,4,TARES 00010,LEONE 02110,DEGUM 02102,GENOM 22222,,,,,,,,,
GENRE,4,TARES 00110,DEICE 02002,AGUNA 01010,GENRE 22222,,,,,,,,,
GENRO,4,TARES 00110,DEICE 02000,FUNGO 00212,GENRO 22222,,,,,,,,,
GENTY,4,TARES 10010,LEONE 02010,BITTY 00022,GENTY 22222,,,,,,,,,
GENUA,4,TARES 01010,ALAND 10010,GENOA 22202,GENUA 22222,,,,,,,,,
GEOID,4,TARES 00010,LEONE 02200,AAHED 00012,GEOID 22222,,,,,,,,,
GERAH,4,TARES 01210,MEDIA 02001,AGONY 11000,GERAH 22222,,,,,,,,,
GERNE,4,TARES 00210,DEICE 02002,MANGY 00110,GERNE 22222,,,,,,,,,
GESSE,4,TARES 00011,SEINE 12002,FUDGY 00010,GESSE 22222,,,,,,,,,
GESSO,4,TARES 00011,SEINE 12000,HUSOS 00110,GESSO 22222,,,,,,,,,
GESTE,4,TARES 10011,SEINE 12002,AARGH 00010,GESTE 22222,,,,,,,,,
GETUP,4,TARES 10010,LEONE 02000,MUCID 01000,GETUP 22222,,,,,,,,,
GEUMS,4,TARES 00012,NEELD 02000,CHOMP 00020,GEUMS 22222,,,,,,,,,
GEYAN,4,TARES 01010,ALAND 10010,GENOA 22101,GEYAN 22222,,,,,,,,,
GHAST,4,TARES 11001,SPALT 10202,ABHOR 10100,GHAST 22222,,,,,,,,,
GHATS,4,TARES 11002,BITOU 00100,GLYPH 20001,GHATS 22222,,,,,,,,,
GHAUT,4,TARES 11000,LIANA 00200,CHUFA 02101,GHAUT 22222,,,,,,,,,
GHEES,4,TARES 00012,NEELD 01200,AMIGO 00010,GHEES 22222,,,,,,,,,
GHEST,4,TARES 10011,SEINE 11000,OUGHT 00112,GHEST 22222,,,,,,,,,
GHOUL,4,TARES 00000,COLIN 01100,GOOKY 20200,GHOUL 22222,,,,,,,,,
GHYLL,4,TARES 00000,COLIN 00100,BUMPH 00001,GHYLL 22222,,,,,,,,,
GIANT,4,TARES 11000,LIANA 02220,AAHED 10000,GIANT 22222,,,,,,,,,
GIBEL,4,TARES 00020,LOUND 10000,GIMPY 22000,GIBEL 22222,,,,,,,,,
GIBLI,4,TARES 00000,COLIN 00110,BULLY 10020,GIBLI 22222,,,,,,,,,
GIBUS,4,TARES 00002,LOUND 00100,HUMIC 01010,GIBUS 22222,,,,,,,,,
GIFTS,4,TARES 10002,COLIN 00010,DITTO 02020,GIFTS 22222,,,,,,,,,
GIGUE,4,TARES 00010,LEONE 00002,GUIMP 11100,GIGUE 22222,,,,,,,,,
GILAS,4,TARES 01002,ALMAH 01020,GOPIK 20010,GILAS 22222,,,,,,,,,
GILDS,4,TARES 00002,LOUND 10001,DWALM 10010,GILDS 22222,,,,,,,,,
GILET,4,TARES 10020,LOUND 10000,AARGH 00010,GILET 22222,,,,,,,,,
GILPY,4,TARES 00000,COLIN 00210,PIGMY 12102,GILPY 22222,,,,,,,,,
GIMEL,4,TARES 00020,LOUND 10000,GIMPY 22200,GIMEL 22222,,,,,,,,,
GIMME,4,TARES 00010,LEONE 00002,GUIMP 20110,GIMME 22222,,,,,,,,,
GIMPS,4,TARES 00002,LOUND 00000,WIMPY 02220,GIMPS 22222,,,,,,,,,
GINCH,4,TARES 00000,COLIN 10011,GIMPY 22000,GINCH 22222,,,,,,,,,
GINGE,4,TARES 00010,LEONE 00012,MIDGY 02010,GINGE 22222,,,,,,,,,
GINZO,4,TARES 00000,COLIN 01011,GUIMP 20100,GINZO 22222,,,,,,,,,
GIPON,4,TARES 00000,COLIN 01012,ADAGE 00010,GIPON 22222,,,,,,,,,
GIRLY,4,TARES 00200,COLIN 00110,AARGH 00210,GIRLY 22222,,,,,,,,,
GIRNS,4,TARES 00202,BOINK 00120,AGAPE 01000,GIRNS 22222,,,,,,,,,
GIROS,4,TARES 00202,BOINK 01100,AARGH 00210,GIROS 22222,,,,,,,,,
GIRRS,4,TARES 00102,POIND 00100,GULFY 20000,GIRRS 22222,,,,,,,,,
GIRTH,4,TARES 10200,BODHI 00011,COMFY 00000,GIRTH 22222,,,,,,,,,
GISMO,4,TARES 00001,SOILS 11100,MISDO 12202,GISMO 22222,,,,,,,,,
GITES,4,TARES 10022,CIBOL 02000,DINGY 02010,GITES 22222,,,,,,,,,
GIUST,4,TARES 10001,SHOUT 10012,BEGIN 00110,GIUST 22222,,,,,,,,,
GIZMO,4,TARES 00000,COLIN 01010,DUMBO 00102,GIZMO 22222,,,,,,,,,
GLACE,4,TARES 01010,ALAND 02200,GAMIC 21001,GLACE 22222,,,,,,,,,
GLADE,4,TARES 01010,ALAND 02201,ABACA 00200,GLADE 22222,,,,,,,,,
GLADS,4,TARES 01002,ALMAH 12000,BUNGY 00010,GLADS 22222,,,,,,,,,
GLAIK,4,TARES 01000,LIANA 11200,ALGID 12120,GLAIK 22222,,,,,,,,,
GLAIR,4,TARES 01100,LIANA 11200,ALGID 12120,GLAIR 22222,,,,,,,,,
GLAMS,4,TARES 01002,ALMAH 12100,BEFOG 00001,GLAMS 22222,,,,,,,,,
GLAND,4,TARES 01000,LIANA 10220,BLACK 02200,GLAND 22222,,,,,,,,,
GLANS,4,TARES 01002,ALMAH 12000,BUNGY 00110,GLANS 22222,,,,,,,,,
GLARY,4,TARES 01100,LIANA 10200,CADGY 01012,GLARY 22222,,,,,,,,,
GLASS,4,TARES 01001,SCALA 10210,GLYPH 22000,GLASS 22222,,,,,,,,,
GLAUR,4,TARES 01100,LIANA 10200,CADGY 01010,GLAUR 22222,,,,,,,,,
GLAZE,4,TARES 01010,ALAND 02200,GAMIC 21000,GLAZE 22222,,,,,,,,,
GLEAM,4,TARES 01010,ALAND 12000,BIGAE 00121,GLEAM 22222,,,,,,,,,
GLEAN,4,TARES 01010,ALAND 12010,AGAVE 11001,GLEAN 22222,,,,,,,,,
GLEBA,4,TARES 01010,ALAND 12000,BIGAE 10111,GLEBA 22222,,,,,,,,,
GLEBE,4,TARES 00010,LEONE 11002,BLIMP 12000,GLEBE 22222,,,,,,,,,
GLEBY,4,TARES 00010,LEONE 11000,BIELD 10210,GLEBY 22222,,,,,,,,,
GLEES,4,TARES 00012,NEELD 01210,ABAFT 00000,GLEES 22222,,,,,,,,,
GLEET,4,TARES 10010,LEONE 11001,ACING 00001,GLEET 22222,,,,,,,,,
GLEIS,4,TARES 00012,NEELD 00210,YOGIC 00120,GLEIS 22222,,,,,,,,,
GLENS,4,TARES 00012,NEELD 10210,AALII 00100,GLENS 22222,,,,,,,,,
GLENT,4,TARES 10010,LEONE 11020,ABACI 00000,GLENT 22222,,,,,,,,,
GLEYS,4,TARES 00012,NEELD 00210,YOGIC 10100,GLEYS 22222,,,,,,,,,
GLIAS,4,TARES 01002,ALMAH 02020,ABRIN 10010,GLIAS 22222,,,,,,,,,
GLIDE,4,TARES 00010,LEONE 10002,BUILD 00211,GLIDE 22222,,,,,,,,,
GLIFT,4,TARES 10000,COUNT 00002,LIPID 11000,GLIFT 22222,,,,,,,,,
GLINT,4,TARES 10000,COUNT 00022,AARGH 00010,GLINT 22222,,,,,,,,,
GLISK,4,TARES 00001,SOILS 10210,AARGH 00010,GLISK 22222,,,,,,,,,
GLITS,4,TARES 10002,COLIN 00110,FIGHT 01101,GLITS 22222,,,,,,,,,
GLOBI,4,TARES 00000,COLIN 01110,BOOAI 10202,GLOBI 22222,,,,,,,,,
GLOBS,4,TARES 00002,LOUND 11000,BOOGY 10210,GLOBS 22222,,,,,,,,,
GLOBY,4,TARES 00000,COLIN 01100,GOOKY 20202,GLOBY 22222,,,,,,,,,
GLODE,4,TARES 00010,LEONE 10202,DICKY 10000,GLODE 22222,,,,,,,,,
GLOGG,4,TARES 00000,COLIN 01100,GOOKY 10200,GLOGG 22222,,,,,,,,,
GLORY,4,TARES 00100,DROIL 01201,AFARA 00020,GLORY 22222,,,,,,,,,
GLOSS,4,TARES 00001,SOILS 11012,AARGH 00010,GLOSS 22222,,,,,,,,,
GLOUT,4,TARES 10000,COUNT 01102,BAGEL 00101,GLOUT 22222,,,,,,,,,
GLUED,4,TARES 00020,LOUND 10202,BEFOG 01001,GLUED 22222,,,,,,,,,
GLUER,4,TARES 00120,POIND 00000,GULAR 21102,GLUER 22222,,,,,,,,,
GLUES,4,TARES 00022,DOLCI 00100,BRUNG 00201,GLUES 22222,,,,,,,,,
GLUEY,4,TARES 00020,LOUND 10200,BEFOG 01001,GLUEY 22222,,,,,,,,,
GLUGS,4,TARES 00002,LOUND 10200,POMBE 00000,GLUGS 22222,,,,,,,,,
GLUMS,4,TARES 00002,LOUND 10200,POMBE 00100,GLUMS 22222,,,,,,,,,
GLUON,4,TARES 00000,COLIN 01102,ABLOW 00120,GLUON 22222,,,,,,,,,
GLUTE,4,TARES 10010,LEONE 10002,FITLY 00110,GLUTE 22222,,,,,,,,,
GLYPH,4,TARES 00000,COLIN 00100,BUMPH 00022,GLYPH 22222,,,,,,,,,
GNARL,4,TARES 01100,LIANA 10210,AARGH 10110,GNARL 22222,,,,,,,,,
GNARR,4,TARES 01100,LIANA 00210,BEGUM 00100,GNARR 22222,,,,,,,,,
GNARS,4,TARES 01102,BRAID 01200,GONCH 20100,GNARS 22222,,,,,,,,,
GNATS,4,TARES 11002,BITOU 00100,GLYPH 20000,GNATS 22222,,,,,,,,,
GNAWN,4,TARES 01000,LIANA 00210,ACCOY 10000,GNAWN 22222,,,,,,,,,
GNAWS,4,TARES 01002,ALMAH 10000,KYANG 00211,GNAWS 22222,,,,,,,,,
GNOME,4,TARES 00010,LEONE 00212,AARGH 00010,GNOME 22222,,,,,,,,,
GOALS,4,TARES 01002,ALMAH 11000,DOING 02001,GOALS 22222,,,,,,,,,
GOATS,4,TARES 11002,BITOU 00110,DOMIC 02000,GOATS 22222,,,,,,,,,
GOATY,4,TARES 11000,LIANA 00200,CHUFA 00001,GOATY 22222,,,,,,,,,
GOBAR,4,TARES 01100,LIANA 00100,BOURD 12010,GOBAR 22222,,,,,,,,,
GOBBI,4,TARES 00000,COLIN 02010,ABMHO 01001,GOBBI 22222,,,,,,,,,
GOBIS,4,TARES 00002,LOUND 02000,CHIMB 00101,GOBIS 22222,,,,,,,,,
GODET,4,TARES 10020,LOUND 02001,AARGH 00010,GODET 22222,,,,,,,,,
GODLY,4,TARES 00000,COLIN 02100,WEDGY 00212,GODLY 22222,,,,,,,,,
GODSO,4,TARES 00001,SOILS 11000,PHONO 00102,GODSO 22222,,,,,,,,,
GOELS,4,TARES 00012,NEELD 00220,COUGH 02010,GOELS 22222,,,,,,,,,
GOERS,4,TARES 00112,BEEDI 00200,PONGY 02010,GOERS 22222,,,,,,,,,
GOEST,4,TARES 10011,SEINE 11000,OUGHT 10102,GOEST 22222,,,,,,,,,
GOETH,4,TARES 10010,LEONE 01100,AAHED 00110,GOETH 22222,,,,,,,,,
GOETY,4,TARES 10010,LEONE 01100,AAHED 00010,GOETY 22222,,,,,,,,,
GOING,4,TARES 00000,COLIN 02011,BHANG 00021,GOING 22222,,,,,,,,,
GOLDY,4,TARES 00000,COLIN 02200,DAMPY 10002,GOLDY 22222,,,,,,,,,
GOLES,4,TARES 00022,DOLCI 02200,BHANG 00001,GOLES 22222,,,,,,,,,
GOLPE,4,TARES 00010,LEONE 10102,GODLY 22010,GOLPE 22222,,,,,,,,,
GONCH,4,TARES 00000,COLIN 12001,AARGH 00012,GONCH 22222,,,,,,,,,
GONIA,4,TARES 01000,LIANA 01012,BACCO 01001,GONIA 22222,,,,,,,,,
GONNA,4,TARES 01000,LIANA 00012,PODGY 02010,GONNA 22222,,,,,,,,,
GONYS,4,TARES 00002,LOUND 02010,BINGY 00211,GONYS 22222,,,,,,,,,
GOOEY,4,TARES 00020,LOUND 01000,CHING 00001,GOOEY 22222,,,,,,,,,
GOOLD,4,TARES 00000,COLIN 01100,GOOKY 22200,GOOLD 22222,,,,,,,,,
GOOLS,4,TARES 00002,LOUND 11000,BOOGY 02210,GOOLS 22222,,,,,,,,,
GOOLY,4,TARES 00000,COLIN 01100,GOOKY 22202,GOOLY 22222,,,,,,,,,
GOONY,4,TARES 00000,COLIN 01001,GUNKY 20102,GOONY 22222,,,,,,,,,
GOORS,4,TARES 00102,POIND 01000,BROGH 01110,GOORS 22222,,,,,,,,,
GOOSY,4,TARES 00001,SOILS 11000,PHONO 00100,GOOSY 22222,,,,,,,,,
GOPIK,4,TARES 00000,COLIN 02020,ABEAM 00000,GOPIK 22222,,,,,,,,,
GORAS,4,TARES 01202,KOMBU 02000,AAHED 10000,GORAS 22222,,,,,,,,,
GORED,4,TARES 00220,MUCID 00002,BAGGY 00100,GORED 22222,,,,,,,,,
GORGE,4,TARES 00210,DEICE 00002,FANGO 00011,GORGE 22222,,,,,,,,,
GOSHT,4,TARES 10001,SHOUT 11102,AALII 00000,GOSHT 22222,,,,,,,,,
GOTCH,4,TARES 10000,COUNT 12001,BOUGH 02012,GOTCH 22222,,,,,,,,,
GOTHS,4,TARES 10002,COLIN 02000,BUMPH 00001,GOTHS 22222,,,,,,,,,
GOTTA,4,TARES 11000,LIANA 00002,COMTE 02010,GOTTA 22222,,,,,,,,,
GOUCH,4,TARES 00000,COLIN 12000,GIMPY 20000,GOUCH 22222,,,,,,,,,
GOUKS,4,TARES 00002,LOUND 02200,GLYPH 20000,GOUKS 22222,,,,,,,,,
GOURD,4,TARES 00100,DROIL 11100,BUNGY 01010,GOURD 22222,,,,,,,,,
GOUTY,4,TARES 10000,COUNT 02201,AMPLY 00002,GOUTY 22222,,,,,,,,,
GOWDS,4,TARES 00002,LOUND 02001,DAWDS 00222,GOWDS 22222,,,,,,,,,
GOWNS,4,TARES 00002,LOUND 02020,FIGHT 00100,GOWNS 22222,,,,,,,,,
GOYIM,4,TARES 00000,COLIN 02020,ABEAM 00002,GOYIM 22222,,,,,,,,,
GOYLE,4,TARES 00010,LEONE 10102,GODLY 22021,GOYLE 22222,,,,,,,,,
GRAAL,4,TARES 01100,LIANA 10100,MOGUL 00102,GRAAL 22222,,,,,,,,,
GRABS,4,TARES 01102,BRAID 12200,FECKS 00002,GRABS 22222,,,,,,,,,
GRADE,4,TARES 01110,DRERE 12002,AALII 10000,GRADE 22222,,,,,,,,,
GRADS,4,TARES 01102,BRAID 02201,GIMPY 20000,GRADS 22222,,,,,,,,,
GRAIL,4,TARES 01100,LIANA 11200,ALGID 11120,GRAIL 22222,,,,,,,,,
GRAIN,4,TARES 01100,LIANA 01210,ABORD 10010,GRAIN 22222,,,,,,,,,
GRAIP,4,TARES 01100,LIANA 01200,CRUMB 02000,GRAIP 22222,,,,,,,,,
GRAMA,4,TARES 01100,LIANA 00202,VOZHD 00000,GRAMA 22222,,,,,,,,,
GRANA,4,TARES 01100,LIANA 00222,AGAPE 11200,GRANA 22222,,,,,,,,,
GRAND,4,TARES 01100,LIANA 00220,GOPAK 20010,GRAND 22222,,,,,,,,,
GRANS,4,TARES 01102,BRAID 02200,PONGY 00110,GRANS 22222,,,,,,,,,
GRANT,4,TARES 11100,ORANT 02222,ABAND 00220,GRANT 22222,,,,,,,,,
GRASS,4,TARES 01101,SCAMP 10200,SKOGS 10012,GRASS 22222,,,,,,,,,
GRATE,4,TARES 11110,PRATT 02220,FUGIO 00100,GRATE 22222,,,,,,,,,
GRAYS,4,TARES 01102,BRAID 02200,PONGY 00011,GRAYS 22222,,,,,,,,,
GREBE,4,TARES 00110,DEICE 01002,BREEM 12100,GREBE 22222,,,,,,,,,
GREED,4,TARES 00110,DEICE 11001,GRAND 22002,GREED 22222,,,,,,,,,
GREES,4,TARES 00112,BEEDI 01200,GAWCY 20000,GREES 22222,,,,,,,,,
GREIN,4,TARES 00110,DEICE 01100,AMPLY 00000,GREIN 22222,,,,,,,,,
GRENS,4,TARES 00112,BEEDI 00200,PONGY 00110,GRENS 22222,,,,,,,,,
GRESE,4,TARES 00111,SEISE 01022,ADOPT 00000,GRESE 22222,,,,,,,,,
GREWS,4,TARES 00112,BEEDI 00200,PONGY 00010,GREWS 22222,,,,,,,,,
GREYS,4,TARES 00112,BEEDI 00200,PONGY 00011,GREYS 22222,,,,,,,,,
GRICE,4,TARES 00110,DEICE 00222,AARGH 00110,GRICE 22222,,,,,,,,,
GRIDE,4,TARES 00110,DEICE 10202,ABAMP 00000,GRIDE 22222,,,,,,,,,
GRIDS,4,TARES 00102,POIND 00201,AARGH 00110,GRIDS 22222,,,,,,,,,
GRIEF,4,TARES 00120,POIND 00200,BLAFF 00002,GRIEF 22222,,,,,,,,,
GRIFT,4,TARES 10100,FRUIT 12012,AAHED 00000,GRIFT 22222,,,,,,,,,
GRIGS,4,TARES 00102,POIND 00200,BRUGH 02010,GRIGS 22222,,,,,,,,,
GRILL,4,TARES 00100,DROIL 02011,BEFOG 00001,GRILL 22222,,,,,,,,,
GRIMY,4,TARES 00100,DROIL 02010,PUNKY 00002,GRIMY 22222,,,,,,,,,
GRIND,4,TARES 00100,DROIL 12010,AARGH 00110,GRIND 22222,,,,,,,,,
GRINS,4,TARES 00102,POIND 00220,ABOUT 00000,GRINS 22222,,,,,,,,,
GRIOT,4,TARES 10100,FRUIT 02012,ADAPT 00002,GRIOT 22222,,,,,,,,,
GRIPE,4,TARES 00110,DEICE 00202,BUMPH 00020,GRIPE 22222,,,,,,,,,
GRIPS,4,TARES 00102,POIND 10200,AARGH 00110,GRIPS 22222,,,,,,,,,
GRIPT,4,TARES 10100,FRUIT 02012,ADAPT 00022,GRIPT 22222,,,,,,,,,
GRIPY,4,TARES 00100,DROIL 02010,PUNKY 10002,GRIPY 22222,,,,,,,,,
GRIST,4,TARES 10101,SPOUT 10002,AGLOW 01000,GRIST 22222,,,,,,,,,
GRISY,4,TARES 00101,SOUPS 10000,ABASK 00020,GRISY 22222,,,,,,,,,
GRITH,4,TARES 10100,FRUIT 02011,BACHA 00010,GRITH 22222,,,,,,,,,
GRITS,4,TARES 10102,ROSTI 10121,BEFOG 00001,GRITS 22222,,,,,,,,,
GROAN,4,TARES 01100,LIANA 00110,ADOWN 10202,GROAN 22222,,,,,,,,,
