novel,4,soare 02001,meynt 01010,navew 20220,novel 22222,,,,,,,
waxen,4,soare 00101,natal 12000,haven 02022,waxen 22222,,,,,,,
stoic,4,soare 21000,cloth 10210,abaci 00011,stoic 22222,,,,,,,
jerky,4,soare 00011,deter 02001,pyric 01200,jerky 22222,,,,,,,
blitz,4,soare 00000,linch 11000,guilt 00211,blitz 22222,,,,,,,
beefy,4,soare 00001,denet 01000,gulch 00000,beefy 22222,,,,,,,
bingo,4,soare 01000,clint 00110,abbas 01000,bingo 22222,,,,,,,
honor,4,soare 01010,cloot 00120,aahed 00100,honor 22222,,,,,,,
skull,4,soare 20000,plink 01001,acyls 00011,skull 22222,,,,,,,
lager,4,soare 00111,talar 02102,layer 22022,lager 22222,,,,,,,
swell,4,soare 20001,clipt 01000,dwalm 02010,swell 22222,,,,,,,
urine,4,soare 00012,dript 02200,banco 00100,urine 22222,,,,,,,
trial,4,soare 00110,radar 10020,abrim 10110,trial 22222,,,,,,,
wight,4,soare 00000,linch 02001,compt 00002,wight 22222,,,,,,,
brick,4,soare 00010,guilt 00200,baccy 20020,brick 22222,,,,,,,
retry,4,soare 00011,deter 02201,retch 12200,retry 22222,,,,,,,
decal,4,soare 00101,natal 00022,bedim 02100,decal 22222,,,,,,,
grass,4,soare 10210,chapt 00200,brass 02222,grass 22222,,,,,,,
shack,4,soare 20200,clint 10000,abamp 00200,shack 22222,,,,,,,
mover,4,soare 02011,vower 12022,almah 00100,mover 22222,,,,,,,
crier,4,soare 00011,deter 00021,grips 01200,crier 22222,,,,,,,
vying,4,soare 00000,linch 01100,putid 00010,vying 22222,,,,,,,
hippo,4,soare 01000,clint 00100,adaws 00000,hippo 22222,,,,,,,
drier,4,soare 00011,deter 20021,dryer 22022,drier 22222,,,,,,,
tawny,4,soare 00100,clint 00021,taunt 22020,tawny 22222,,,,,,,
ruddy,4,soare 00010,guilt 02000,acred 00101,ruddy 22222,,,,,,,
pedal,4,soare 00101,natal 00022,bedim 02200,pedal 22222,,,,,,,
scarf,4,soare 20220,kempt 00000,acidy 12000,scarf 22222,,,,,,,
cruel,4,soare 00011,deter 00021,grips 02000,cruel 22222,,,,,,,
bleat,4,soare 00101,natal 00121,acerb 10201,bleat 22222,,,,,,,
tidal,4,soare 00100,clint 01101,vital 02122,tidal 22222,,,,,,,
semen,4,soare 20001,clipt 00000,adeem 00121,semen 22222,,,,,,,
windy,4,soare 00000,linch 02200,dacks 10000,windy 22222,,,,,,,
dusty,4,soare 10000,hists 00220,algid 00001,dusty 22222,,,,,,,
igloo,4,soare 01000,clint 01100,aalii 00210,igloo 22222,,,,,,,
jewel,4,soare 00001,denet 02020,bavin 00000,jewel 22222,,,,,,,
shone,4,soare 21002,knelt 01100,scone 20222,shone 22222,,,,,,,
hymen,4,soare 00001,denet 00120,algin 00002,hymen 22222,,,,,,,
abuse,4,soare 10102,balti 11000,abase 22022,abuse 22222,,,,,,,
crumb,4,soare 00010,guilt 01000,abaca 01010,crumb 22222,,,,,,,
pansy,4,soare 10100,lassi 02020,patsy 22022,pansy 22222,,,,,,,
suave,4,soare 20202,thilk 00000,ached 10010,suave 22222,,,,,,,
swung,4,soare 20000,plink 00020,agast 01010,swung 22222,,,,,,,
freed,4,soare 00011,deter 11021,befog 01100,freed 22222,,,,,,,
grout,4,soare 01010,cloot 00202,aband 00000,grout 22222,,,,,,,
oddly,4,soare 01000,clint 01000,acold 00121,oddly 22222,,,,,,,
plaid,4,soare 00200,flick 02100,aband 00202,plaid 22222,,,,,,,
dummy,4,soare 00000,linch 00000,dempt 20100,dummy 22222,,,,,,,
broom,4,soare 01010,cloot 00220,bedim 20002,broom 22222,,,,,,,
blind,4,soare 00000,linch 11100,delft 10100,blind 22222,,,,,,,
torch,4,soare 02010,curdy 10200,porch 02222,torch 22222,,,,,,,
enemy,4,soare 00001,denet 01110,niece 10100,enemy 22222,,,,,,,
again,4,soare 00100,clint 00110,aalii 10020,again 22222,,,,,,,
tying,4,soare 00000,linch 01100,putid 00110,tying 22222,,,,,,,
extol,4,soare 01001,pylon 00120,elbow 21020,extol 22222,,,,,,,
hobby,4,soare 02000,linty 00002,brogh 10101,hobby 22222,,,,,,,
idiom,4,soare 01000,clint 00100,adaws 02000,idiom 22222,,,,,,,
utter,4,soare 00011,deter 00122,abrim 00100,utter 22222,,,,,,,
these,4,soare 10001,uneth 00111,heist 11021,these 22222,,,,,,,
sixth,4,soare 20000,plink 00100,abash 00012,sixth 22222,,,,,,,
elegy,4,soare 00001,denet 01010,acidy 00002,elegy 22222,,,,,,,
scaly,4,soare 20200,clint 11000,acidy 12002,scaly 22222,,,,,,,
hefty,4,soare 00001,denet 02001,aleph 00101,hefty 22222,,,,,,,
whiny,4,soare 00000,linch 01101,agast 00000,whiny 22222,,,,,,,
quake,4,soare 00202,flimp 00000,knave 10202,quake 22222,,,,,,,
joint,4,soare 02000,linty 01110,ajies 01200,joint 22222,,,,,,,
heavy,4,soare 00201,letch 02001,heady 22202,heavy 22222,,,,,,,
wield,4,soare 00001,denet 11000,chewy 00210,wield 22222,,,,,,,
maize,4,soare 00102,gault 02000,amain 11010,maize 22222,,,,,,,
whiff,4,soare 00000,linch 01001,abaft 00010,whiff 22222,,,,,,,
glade,4,soare 00202,flimp 02000,aband 00201,glade 22222,,,,,,,
prism,4,soare 10010,cruft 02000,brisk 02220,prism 22222,,,,,,,
riper,4,soare 00011,deter 00021,grips 01110,riper 22222,,,,,,,
shush,4,soare 10000,hists 10101,slush 20221,shush 22222,,,,,,,
wrong,4,soare 01010,cloot 00200,dwang 01022,wrong 22222,,,,,,,
shiny,4,soare 20000,plink 00220,aguti 00001,shiny 22222,,,,,,,
elate,4,soare 00201,letch 11100,exalt 10211,elate 22222,,,,,,,
resin,4,soare 10011,truer 01010,verse 02110,resin 22222,,,,,,,
pixel,4,soare 00001,denet 00020,abamp 00001,pixel 22222,,,,,,,
hotel,4,soare 02001,meynt 01001,towel 12022,hotel 22222,,,,,,,
cleat,4,soare 00101,natal 00121,acerb 11200,cleat 22222,,,,,,,
mango,4,soare 01100,cloot 00100,abamp 10010,mango 22222,,,,,,,
filly,4,soare 00000,linch 12000,bumfs 00010,filly 22222,,,,,,,
billy,4,soare 00000,linch 12000,bumfs 20000,billy 22222,,,,,,,
dance,4,soare 00102,gault 02000,amain 10001,dance 22222,,,,,,,
chili,4,soare 00000,linch 11011,acids 01100,chili 22222,,,,,,,
paint,4,soare 00100,clint 00222,faint 02222,paint 22222,,,,,,,
audio,4,soare 01100,cloot 00100,abamp 20000,audio 22222,,,,,,,
fable,4,soare 00102,gault 02020,abaca 11000,fable 22222,,,,,,,
balmy,4,soare 00100,clint 01000,dampy 02102,balmy 22222,,,,,,,
unwed,4,soare 00001,denet 10120,aswim 00200,unwed 22222,,,,,,,
weedy,4,soare 00001,denet 11000,chewy 00112,weedy 22222,,,,,,,
witty,4,soare 00000,linch 02000,dawts 00110,witty 22222,,,,,,,
wimpy,4,soare 00000,linch 02000,dawts 00100,wimpy 22222,,,,,,,
spoof,4,soare 21000,cloth 00100,known 00100,spoof 22222,,,,,,,
blend,4,soare 00001,denet 11100,aalii 00100,blend 22222,,,,,,,
thick,4,soare 00000,linch 01021,which 02220,thick 22222,,,,,,,
warty,4,soare 00110,radar 12000,aheap 10000,warty 22222,,,,,,,
manic,4,soare 00100,clint 10110,panic 02222,manic 22222,,,,,,,
squib,4,soare 20000,plink 00100,abash 01010,squib 22222,,,,,,,
spoon,4,soare 21000,cloth 00100,known 00102,spoon 22222,,,,,,,
probe,4,soare 01012,panto 20001,prove 22202,probe 22222,,,,,,,
crepe,4,soare 00011,deter 01011,abamp 00001,crepe 22222,,,,,,,
debut,4,soare 00001,denet 22002,debit 22202,debut 22222,,,,,,,
order,4,soare 01011,outdo 20010,abler 00021,order 22222,,,,,,,
haste,4,soare 10102,balti 02020,cahow 02100,haste 22222,,,,,,,
teeth,4,soare 00001,denet 01001,aceta 00110,teeth 22222,,,,,,,
widen,4,soare 00001,denet 10120,aswim 00110,widen 22222,,,,,,,
icily,4,soare 00000,linch 11010,bifid 01010,icily 22222,,,,,,,
blood,4,soare 01000,clint 02000,abamp 01000,blood 22222,,,,,,,
throw,4,soare 01010,cloot 00021,abmho 00011,throw 22222,,,,,,,
unity,4,soare 00000,linch 01100,putid 01110,unity 22222,,,,,,,
pivot,4,soare 01000,clint 00102,abamp 00001,pivot 22222,,,,,,,
morph,4,soare 02010,curdy 00200,enmew 00100,morph 22222,,,,,,,
cacti,4,soare 00100,clint 10101,aalii 02002,cacti 22222,,,,,,,
tacky,4,soare 00100,clint 10001,bumph 00000,tacky 22222,,,,,,,
moody,4,soare 01000,clint 00000,wedgy 00102,moody 22222,,,,,,,
annex,4,soare 00101,natal 11000,aahed 20020,annex 22222,,,,,,,
begin,4,soare 00001,denet 02100,blain 20022,begin 22222,,,,,,,
patch,4,soare 00100,clint 10001,bumph 00012,patch 22222,,,,,,,
water,4,soare 00111,talar 12002,ached 10020,water 22222,,,,,,,
admin,4,soare 00100,clint 00110,aalii 20020,admin 22222,,,,,,,
limit,4,soare 00000,linch 21000,abamp 00010,limit 22222,,,,,,,
tabby,4,soare 00100,clint 00001,baffy 12002,tabby 22222,,,,,,,
macho,4,soare 01100,cloot 10100,cacao 02202,macho 22222,,,,,,,
plank,4,soare 00200,flick 02002,blank 02222,plank 22222,,,,,,,
verge,4,soare 00011,deter 01001,civvy 00100,verge 22222,,,,,,,
botch,4,soare 02000,linty 00010,abaca 01020,botch 22222,,,,,,,
cubic,4,soare 00000,linch 01010,abamp 01000,cubic 22222,,,,,,,
under,4,soare 00011,deter 10022,adunc 01110,under 22222,,,,,,,
revue,4,soare 00011,deter 01001,civvy 00200,revue 22222,,,,,,,
fraud,4,soare 00210,clint 00000,aahed 10002,fraud 22222,,,,,,,
harpy,4,soare 00110,radar 12000,aheap 11001,harpy 22222,,,,,,,
scoop,4,soare 21000,cloth 10100,scion 22010,scoop 22222,,,,,,,
climb,4,soare 00000,linch 11010,bifid 11000,climb 22222,,,,,,,
refer,4,soare 00011,deter 02021,ablow 00000,refer 22222,,,,,,,
debar,4,soare 00111,talar 00022,cedar 02122,debar 22222,,,,,,,
tally,4,soare 00100,clint 01001,aalii 02100,tally 22222,,,,,,,
ethic,4,soare 00001,denet 01001,aceta 01110,ethic 22222,,,,,,,
ghoul,4,soare 01000,clint 01000,acold 00210,ghoul 22222,,,,,,,
older,4,soare 01011,outdo 20010,abler 00122,older 22222,,,,,,,
plain,4,soare 00200,flick 02100,aband 00210,plain 22222,,,,,,,
briny,4,soare 00010,guilt 00200,baccy 20002,briny 22222,,,,,,,
rerun,4,soare 00011,deter 02001,pyric 00100,rerun 22222,,,,,,,
quest,4,soare 10001,uneth 10210,guest 02222,quest 22222,,,,,,,
bound,4,soare 02000,linty 00100,bumph 21000,bound 22222,,,,,,,
drawn,4,soare 00210,clint 00010,abamp 00200,drawn 22222,,,,,,,
suite,4,soare 20002,clipt 00201,smite 20222,suite 22222,,,,,,,
itchy,4,soare 00000,linch 01011,chick 11100,itchy 22222,,,,,,,
cheer,4,soare 00011,deter 01022,abaca 00010,cheer 22222,,,,,,,
bagel,4,soare 00101,natal 02002,abmho 11000,bagel 22222,,,,,,,
axiom,4,soare 01100,cloot 00020,aboon 20020,axiom 22222,,,,,,,
proud,4,soare 01010,cloot 00200,dwang 10000,proud 22222,,,,,,,
swing,4,soare 20000,plink 00220,aguti 01001,swing 22222,,,,,,,
gumbo,4,soare 01000,clint 00000,wedgy 00010,gumbo 22222,,,,,,,
green,4,soare 00011,deter 01021,arpen 02012,green 22222,,,,,,,
lipid,4,soare 00000,linch 21000,abamp 00001,lipid 22222,,,,,,,
topic,4,soare 02000,linty 01010,admix 00020,topic 22222,,,,,,,
armor,4,soare 01110,bacon 01020,adaws 20000,armor 22222,,,,,,,
crane,4,soare 00212,diact 00210,avant 00220,crane 22222,,,,,,,
mural,4,soare 00110,radar 10020,abrim 10201,mural 22222,,,,,,,
abled,4,soare 00101,natal 01001,aahed 20022,abled 22222,,,,,,,
habit,4,soare 00100,clint 00102,abamp 11000,habit 22222,,,,,,,
dusky,4,soare 10000,hists 00200,musky 02222,dusky 22222,,,,,,,
dizzy,4,soare 00000,linch 02000,dawts 20000,dizzy 22222,,,,,,,
lithe,4,soare 00002,guilt 00111,tilde 12102,lithe 22222,,,,,,,
brook,4,soare 01010,cloot 00220,bedim 20000,brook 22222,,,,,,,
fifty,4,soare 00000,linch 02000,dawts 00020,fifty 22222,,,,,,,
sense,4,soare 10001,uneth 01100,dense 02212,sense 22222,,,,,,,
legal,4,soare 00101,natal 00021,adeem 10100,legal 22222,,,,,,,
fatal,4,soare 00100,clint 01001,aalii 12100,fatal 22222,,,,,,,
flunk,4,soare 00000,linch 10100,befog 00100,flunk 22222,,,,,,,
began,4,soare 00101,natal 10020,acerb 10101,began 22222,,,,,,,
small,4,soare 20200,clint 01000,ahull 10022,small 22222,,,,,,,
scoff,4,soare 21000,cloth 10200,smock 20210,scoff 22222,,,,,,,
booth,4,soare 01000,clint 00001,boody 22200,booth 22222,,,,,,,
chide,4,soare 00002,guilt 00200,aband 00001,chide 22222,,,,,,,
elfin,4,soare 00001,denet 01100,aliya 02100,elfin 22222,,,,,,,
neigh,4,soare 00001,denet 02100,blain 00011,neigh 22222,,,,,,,
minim,4,soare 00000,linch 01200,fungi 00201,minim 22222,,,,,,,
ankle,4,soare 00102,gault 01020,abamp 20000,ankle 22222,,,,,,,
arrow,4,soare 01110,bacon 01020,adaws 20010,arrow 22222,,,,,,,
mushy,4,soare 10000,hists 10200,abamp 00010,mushy 22222,,,,,,,
tribe,4,soare 00012,dript 02201,batta 10100,tribe 22222,,,,,,,
eager,4,soare 00111,talar 02002,gawky 12000,eager 22222,,,,,,,
birth,4,soare 00010,guilt 00101,abamp 01000,birth 22222,,,,,,,
graph,4,soare 00210,clint 00000,aahed 10100,graph 22222,,,,,,,
odder,4,soare 01011,outdo 20010,abler 00022,odder 22222,,,,,,,
weigh,4,soare 00001,denet 02000,beigy 02220,weigh 22222,,,,,,,
ladle,4,soare 00102,gault 02010,ached 10011,ladle 22222,,,,,,,
vicar,4,soare 00110,radar 00022,abcee 10200,vicar 22222,,,,,,,
dress,4,soare 10011,truer 02010,ached 00011,dress 22222,,,,,,,
ditch,4,soare 00000,linch 02022,adaws 01000,ditch 22222,,,,,,,
taffy,4,soare 00100,clint 00001,baffy 02222,taffy 22222,,,,,,,
swoop,4,soare 21000,cloth 00100,known 00110,swoop 22222,,,,,,,
sight,4,soare 20000,plink 00100,abash 00011,sight 22222,,,,,,,
broke,4,soare 01012,panto 00001,befog 21010,broke 22222,,,,,,,
sixty,4,soare 20000,plink 00100,abash 00010,sixty 22222,,,,,,,
leper,4,soare 00011,deter 02022,elvan 11000,leper 22222,,,,,,,
bulge,4,soare 00002,guilt 12010,lunge 12022,bulge 22222,,,,,,,
toxic,4,soare 02000,linty 01010,admix 00021,toxic 22222,,,,,,,
brand,4,soare 00210,clint 00020,bifid 20002,brand 22222,,,,,,,
plumb,4,soare 00000,linch 10000,baldy 10100,plumb 22222,,,,,,,
dingy,4,soare 00000,linch 02200,dacks 20000,dingy 22222,,,,,,,
drill,4,soare 00010,guilt 00210,aduki 01001,drill 22222,,,,,,,
bicep,4,soare 00001,denet 00020,abamp 01002,bicep 22222,,,,,,,
krill,4,soare 00010,guilt 00210,aduki 00011,krill 22222,,,,,,,
hyena,4,soare 00101,natal 11000,aahed 10110,hyena 22222,,,,,,,
think,4,soare 00000,linch 01101,agast 00001,think 22222,,,,,,,
ratio,4,soare 01110,bacon 02010,radio 22022,ratio 22222,,,,,,,
phone,4,soare 01002,bling 00020,ozone 00222,phone 22222,,,,,,,
camel,4,soare 00101,natal 02002,abmho 10200,camel 22222,,,,,,,
proof,4,soare 01010,cloot 00220,bedim 00000,proof 22222,,,,,,,
petal,4,soare 00101,natal 00222,abamp 10001,petal 22222,,,,,,,
throb,4,soare 01010,cloot 00021,abmho 01011,throb 22222,,,,,,,
maybe,4,soare 00102,gault 02000,amain 11000,maybe 22222,,,,,,,
fetal,4,soare 00101,natal 00222,abamp 10000,fetal 22222,,,,,,,
spine,4,soare 20002,clipt 00210,spike 22202,spine 22222,,,,,,,
cadet,4,soare 00101,natal 02100,facet 02122,cadet 22222,,,,,,,
dodgy,4,soare 02000,linty 00002,brogh 00120,dodgy 22222,,,,,,,
binge,4,soare 00002,guilt 10100,aahed 00010,binge 22222,,,,,,,
nutty,4,soare 00000,linch 00100,abaft 00001,nutty 22222,,,,,,,
leapt,4,soare 00201,letch 22100,leant 22202,leapt 22222,,,,,,,
tower,4,soare 02011,vower 02222,clapt 00001,tower 22222,,,,,,,
fever,4,soare 00011,deter 02022,elvan 10200,fever 22222,,,,,,,
waver,4,soare 00111,talar 02002,gawky 02100,waver 22222,,,,,,,
belie,4,soare 00001,denet 01000,gulch 00200,belie 22222,,,,,,,
expel,4,soare 00001,denet 01020,apeek 01120,expel 22222,,,,,,,
smote,4,soare 21002,knelt 00101,stove 21202,smote 22222,,,,,,,
baler,4,soare 00111,talar 02202,paler 02222,baler 22222,,,,,,,
north,4,soare 02010,curdy 00200,enmew 01000,north 22222,,,,,,,
frill,4,soare 00010,guilt 00210,aduki 00001,frill 22222,,,,,,,
awash,4,soare 10100,lassi 01020,angst 10020,awash 22222,,,,,,,
scowl,4,soare 21000,cloth 11200,scold 22210,scowl 22222,,,,,,,
drift,4,soare 00010,guilt 00202,print 02202,drift 22222,,,,,,,
limbo,4,soare 01000,clint 01100,aalii 00110,limbo 22222,,,,,,,
fence,4,soare 00001,denet 01200,chimp 10000,fence 22222,,,,,,,
revel,4,soare 00011,deter 02021,ablow 00100,revel 22222,,,,,,,
prior,4,soare 01010,cloot 00020,aimer 01001,prior 22222,,,,,,,
knelt,4,soare 00001,denet 01102,inept 02202,knelt 22222,,,,,,,
crime,4,soare 00012,dript 02200,banco 00010,crime 22222,,,,,,,
scout,4,soare 21000,cloth 10210,abaci 00010,scout 22222,,,,,,,
imbue,4,soare 00002,guilt 01100,pique 01022,imbue 22222,,,,,,,
pinky,4,soare 00000,linch 02200,dacks 00020,pinky 22222,,,,,,,
stave,4,soare 20202,thilk 10000,agave 00222,stave 22222,,,,,,,
chock,4,soare 01000,clint 10000,pooch 00211,chock 22222,,,,,,,
video,4,soare 01001,pylon 00010,abcee 00020,video 22222,,,,,,,
cleft,4,soare 00001,denet 01002,abaci 00010,cleft 22222,,,,,,,
frost,4,soare 11010,agood 00200,cross 02220,frost 22222,,,,,,,
prawn,4,soare 00210,clint 00010,abamp 00201,prawn 22222,,,,,,,
booty,4,soare 01000,clint 00001,boody 22202,booty 22222,,,,,,,
stiff,4,soare 20000,plink 00200,ahent 00001,stiff 22222,,,,,,,
plaza,4,soare 00100,clint 02000,aahed 11000,plaza 22222,,,,,,,
ledge,4,soare 00001,denet 11000,chewy 00100,ledge 22222,,,,,,,
tweak,4,soare 00101,natal 00120,aleck 10202,tweak 22222,,,,,,,
bacon,4,soare 01100,cloot 10020,havoc 02021,bacon 22222,,,,,,,
cable,4,soare 00102,gault 02020,abaca 11010,cable 22222,,,,,,,
brawl,4,soare 00210,clint 01000,drawl 02222,brawl 22222,,,,,,,
mucus,4,soare 10000,hists 00002,lupus 02022,mucus 22222,,,,,,,
coven,4,soare 02001,meynt 01010,navew 10220,coven 22222,,,,,,,
tumor,4,soare 01010,cloot 00021,abmho 00201,tumor 22222,,,,,,,
truer,4,soare 00011,deter 00121,aarti 00110,truer 22222,,,,,,,
wrath,4,soare 00210,clint 00001,tramp 12200,wrath 22222,,,,,,,
stall,4,soare 20200,clint 01001,stalk 22210,stall 22222,,,,,,,
axial,4,soare 00100,clint 01200,aahed 10000,axial 22222,,,,,,,
purer,4,soare 00011,deter 00021,grips 01010,purer 22222,,,,,,,
daily,4,soare 00100,clint 01200,aahed 02001,daily 22222,,,,,,,
niche,4,soare 00002,guilt 00100,amice 00112,niche 22222,,,,,,,
nylon,4,soare 01000,clint 01010,knoll 01110,nylon 22222,,,,,,,
wheat,4,soare 00101,natal 00120,aleck 10200,wheat 22222,,,,,,,
cower,4,soare 02011,vower 02222,clapt 20000,cower 22222,,,,,,,
brute,4,soare 00012,dript 02001,truce 12202,brute 22222,,,,,,,
leggy,4,soare 00001,denet 02000,beigy 02012,leggy 22222,,,,,,,
sinew,4,soare 20001,clipt 00100,agene 00110,sinew 22222,,,,,,,
skier,4,soare 20011,hewer 00022,super 20022,skier 22222,,,,,,,
penny,4,soare 00001,denet 02100,blain 00001,penny 22222,,,,,,,
jumpy,4,soare 00000,linch 00000,dempt 00220,jumpy 22222,,,,,,,
rally,4,soare 00110,radar 22000,ahint 10000,rally 22222,,,,,,,
scary,4,soare 20220,kempt 00000,acidy 12002,scary 22222,,,,,,,
modem,4,soare 02001,meynt 11000,golem 02021,modem 22222,,,,,,,
greed,4,soare 00011,deter 11021,befog 01001,greed 22222,,,,,,,
parka,4,soare 00110,radar 11000,abaka 10022,parka 22222,,,,,,,
livid,4,soare 00000,linch 21000,abamp 00000,livid 22222,,,,,,,
trump,4,soare 00010,guilt 01001,amuck 01200,trump 22222,,,,,,,
giddy,4,soare 00000,linch 02000,dawts 10000,giddy 22222,,,,,,,
avoid,4,soare 01100,cloot 00200,abrim 20020,avoid 22222,,,,,,,
quote,4,soare 01002,bling 00000,choke 00202,quote 22222,,,,,,,
devil,4,soare 00001,denet 22000,debug 22000,devil 22222,,,,,,,
liken,4,soare 00001,denet 00120,algin 01012,liken 22222,,,,,,,
gayer,4,soare 00111,talar 02002,gawky 22001,gayer 22222,,,,,,,
gland,4,soare 00200,flick 02000,abaft 00200,gland 22222,,,,,,,
rumor,4,soare 01010,cloot 00020,aimer 00201,rumor 22222,,,,,,,
thigh,4,soare 00000,linch 01001,abaft 00001,thigh 22222,,,,,,,
white,4,soare 00002,guilt 00201,aceta 00120,white 22222,,,,,,,
bulky,4,soare 00000,linch 10000,baldy 20202,bulky 22222,,,,,,,
circa,4,soare 00110,radar 11000,abaka 00002,circa 22222,,,,,,,
paddy,4,soare 00100,clint 00000,gaped 02101,paddy 22222,,,,,,,
inbox,4,soare 01000,clint 00110,abbas 00200,inbox 22222,,,,,,,
grain,4,soare 00210,clint 00110,aband 00210,grain 22222,,,,,,,
gleam,4,soare 00101,natal 00021,adeem 10202,gleam 22222,,,,,,,
belle,4,soare 00001,denet 01000,gulch 00100,belle 22222,,,,,,,
sappy,4,soare 20100,dault 02000,savvy 22002,sappy 22222,,,,,,,
taker,4,soare 00111,talar 22002,abamp 10000,taker 22222,,,,,,,
tract,4,soare 00210,clint 10001,track 12220,tract 22222,,,,,,,
ovine,4,soare 01002,bling 00220,opine 20222,ovine 22222,,,,,,,
spiky,4,soare 20000,plink 10201,skimp 21201,spiky 22222,,,,,,,
frank,4,soare 00210,clint 00020,bifid 00100,frank 22222,,,,,,,
mambo,4,soare 01100,cloot 00100,abamp 11010,mambo 22222,,,,,,,
clank,4,soare 00200,flick 02012,clack 22202,clank 22222,,,,,,,
trust,4,soare 10010,cruft 02201,truss 12220,trust 22222,,,,,,,
lumen,4,soare 00001,denet 00120,algin 01002,lumen 22222,,,,,,,
spook,4,soare 21000,cloth 00100,known 10100,spook 22222,,,,,,,
amber,4,soare 00111,talar 01002,abaci 21000,amber 22222,,,,,,,
dirty,4,soare 00010,guilt 00101,abamp 00000,dirty 22222,,,,,,,
slyly,4,soare 20000,plink 01000,ahull 00010,slyly 22222,,,,,,,
affix,4,soare 00100,clint 00100,aahed 20000,affix 22222,,,,,,,
alloy,4,soare 01100,cloot 01020,ablow 20120,alloy 22222,,,,,,,
sheep,4,soare 20001,clipt 00010,adhan 00100,sheep 22222,,,,,,,
kinky,4,soare 00000,linch 02200,dacks 00010,kinky 22222,,,,,,,
wooly,4,soare 01000,clint 01000,acold 00120,wooly 22222,,,,,,,
flung,4,soare 00000,linch 10100,befog 00102,flung 22222,,,,,,,
fried,4,soare 00011,deter 10021,flimp 20200,fried 22222,,,,,,,
grimy,4,soare 00010,guilt 20200,grind 22200,grimy 22222,,,,,,,
curvy,4,soare 00010,guilt 02000,acred 01200,curvy 22222,,,,,,,
deuce,4,soare 00001,denet 21000,aalii 00000,deuce 22222,,,,,,,
state,4,soare 20202,thilk 10000,agave 00202,state 22222,,,,,,,
milky,4,soare 00000,linch 12000,bumfs 00100,milky 22222,,,,,,,
bison,4,soare 11000,gisms 02200,disco 02201,bison 22222,,,,,,,
graft,4,soare 00210,clint 00002,draft 02222,graft 22222,,,,,,,
flask,4,soare 10200,clash 02220,blast 02220,flask 22222,,,,,,,
hedge,4,soare 00001,denet 11000,chewy 01100,hedge 22222,,,,,,,
swash,4,soare 10200,clash 00212,amate 00200,swash 22222,,,,,,,
boney,4,soare 02001,meynt 01110,honey 02222,boney 22222,,,,,,,
endow,4,soare 01001,pylon 00021,venom 01120,endow 22222,,,,,,,
abhor,4,soare 01110,bacon 11020,arbor 20122,abhor 22222,,,,,,,
welch,4,soare 00001,denet 02000,beigy 02000,welch 22222,,,,,,,
blade,4,soare 00202,flimp 02000,aband 01201,blade 22222,,,,,,,
tight,4,soare 00000,linch 02001,compt 00001,tight 22222,,,,,,,
geese,4,soare 10001,uneth 00100,pesky 01100,geese 22222,,,,,,,
mirth,4,soare 00010,guilt 00101,abamp 00010,mirth 22222,,,,,,,
cabal,4,soare 00100,clint 21000,caulk 21010,cabal 22222,,,,,,,
leech,4,soare 00001,denet 01000,gulch 00122,leech 22222,,,,,,,
pecan,4,soare 00101,natal 10020,acerb 11100,pecan 22222,,,,,,,
droit,4,soare 01010,cloot 00202,aband 00001,droit 22222,,,,,,,
grail,4,soare 00210,clint 01100,frail 02222,grail 22222,,,,,,,
ralph,4,soare 00110,radar 22000,ahint 11000,ralph 22222,,,,,,,
tango,4,soare 01100,cloot 00101,patio 02102,tango 22222,,,,,,,
smith,4,soare 20000,plink 00200,ahent 01001,smith 22222,,,,,,,
mower,4,soare 02011,vower 02222,clapt 00000,mower 22222,,,,,,,
payee,4,soare 00101,natal 02000,cagey 02011,payee 22222,,,,,,,
serif,4,soare 20011,hewer 02001,serum 22200,serif 22222,,,,,,,
drape,4,soare 00212,diact 20200,drake 22202,drape 22222,,,,,,,
fifth,4,soare 00000,linch 02002,width 02022,fifth 22222,,,,,,,
spank,4,soare 20200,clint 00020,shank 20222,spank 22222,,,,,,,
glaze,4,soare 00202,flimp 02000,aband 00200,glaze 22222,,,,,,,
truck,4,soare 00010,guilt 01001,amuck 00222,truck 22222,,,,,,,
kayak,4,soare 00100,clint 00000,gaped 01000,kayak 22222,,,,,,,
testy,4,soare 10001,uneth 00110,abies 00011,testy 22222,,,,,,,
tepee,4,soare 00001,denet 01021,tweet 20110,tepee 22222,,,,,,,
curry,4,soare 00010,guilt 02000,acred 01100,curry 22222,,,,,,,
grand,4,soare 00210,clint 00020,bifid 00002,grand 22222,,,,,,,
banjo,4,soare 01100,cloot 00100,abamp 11000,banjo 22222,,,,,,,
axion,4,soare 01100,cloot 00020,aboon 20022,axion 22222,,,,,,,
bezel,4,soare 00001,denet 02020,bavin 20000,bezel 22222,,,,,,,
filer,4,soare 00011,deter 00022,filch 22200,filer 22222,,,,,,,
brace,4,soare 00212,diact 00220,grace 02222,brace 22222,,,,,,,
allay,4,soare 00100,clint 01000,dampy 01002,allay 22222,,,,,,,
pubic,4,soare 00000,linch 01010,abamp 01001,pubic 22222,,,,,,,
raven,4,soare 00111,talar 02001,maror 02100,raven 22222,,,,,,,
plead,4,soare 00101,natal 00021,adeem 11200,plead 22222,,,,,,,
munch,4,soare 00000,linch 00222,abamp 00010,munch 22222,,,,,,,
